sent1, 10, 1, 1, 18, 23
sent2, 33, 2, 2, 18, 23
sent3, 40, 3, 3, 18, 23
sent4, 22, 4, 4, 18, 23
sent5, 11, 4, 5, 18, 23
sent6, 28, 5, 6, 18, 23
sent7, 19, 6, 7, 18, 23
sent8, 26, 7, 8, 18, 23
sent9, 47, 8, 9, 18, 23
sent10, 18, 9, 10, 18, 23
sent11, 9, 10, 11, 18, 23
sent12, 11, 10, 12, 18, 23
sent13, 9, 11, 13, 18, 23
sent14, 10, 11, 14, 18, 23
sent15, 8, 12, 15, 18, 23
sent16, 39, 13, 16, 18, 23
sent17, 38, 14, 17, 18, 23
sent18, 18, 15, 18, 18, 23
sent19, 17, 15, 19, 18, 23
sent20, 30, 16, 20, 18, 23
sent21, 18, 17, 21, 18, 23
sent22, 19, 18, 22, 18, 23
sent23, 23, 18, 23, 18, 23
