sent1, 8, 1, 1, 21, 27
sent2, 10, 2, 2, 21, 27
sent3, 34, 3, 3, 21, 27
sent4, 34, 4, 4, 21, 27
sent5, 29, 5, 5, 21, 27
sent6, 35, 6, 6, 21, 27
sent7, 29, 7, 7, 21, 27
sent8, 36, 8, 8, 21, 27
sent9, 40, 9, 9, 21, 27
sent10, 22, 10, 10, 21, 27
sent11, 23, 11, 11, 21, 27
sent12, 32, 12, 12, 21, 27
sent13, 23, 13, 13, 21, 27
sent14, 32, 14, 14, 21, 27
sent15, 20, 15, 15, 21, 27
sent16, 2, 16, 16, 21, 27
sent17, 40, 16, 17, 21, 27
sent18, 34, 17, 18, 21, 27
sent19, 17, 18, 19, 21, 27
sent20, 9, 18, 20, 21, 27
sent21, 15, 19, 21, 21, 27
sent22, 26, 19, 22, 21, 27
sent23, 35, 20, 23, 21, 27
sent24, 12, 20, 24, 21, 27
sent25, 20, 21, 25, 21, 27
sent26, 21, 21, 26, 21, 27
sent27, 21, 21, 27, 21, 27
