sent_1, 0, 3, 13, 5, 2, 1, 2, 0
sent_2, 2, 5, 15, 6, 2, 0, 5, 1
sent_3, 3, 2, 9, 1, 2, 0, 4, 1
sent_4, 0, 0, 9, 6, 1, 0, 3, 1
sent_5, 0, 0, 8, 3, 1, 1, 4, 1
sent_6, 0, 9, 15, 6, 3, 1, 5, 1
sent_7, 0, 10, 15, 4, 6, 0, 7, 1
sent_8, 3, 4, 9, 1, 1, 0, 3, 0
sent_9, 4, 0, 8, 1, 3, 0, 2, 0
sent_10, 0, 2, 8, 3, 2, 0, 4, 0
sent_11, 0, 4, 7, 2, 2, 0, 1, 1
sent_12, 0, 6, 11, 3, 2, 0, 4, 0
sent_13, 2, 2, 7, 5, 2, 0, 6, 0
sent_14, 0, 10, 15, 2, 1, 0, 3, 0
sent_15, 1, 9, 20, 2, 2, 0, 5, 1
sent_16, 4, 4, 17, 2, 1, 0, 6, 1
