sent_1, 0, 1, 7, 5, 3, 2, 2, 0
sent_2, 1, 1, 5, 3, 2, 0, 3, 0
sent_3, 0, 0, 4, 2, 0, 0, 0, 0
sent_4, 0, 1, 7, 3, 1, 1, 1, 1
sent_5, 0, 3, 8, 1, 2, 1, 0, 0
sent_6, 0, 10, 16, 3, 1, 0, 4, 1
sent_7, 0, 0, 5, 3, 2, 1, 4, 0
sent_8, 1, 1, 7, 2, 4, 0, 5, 0
sent_9, 1, 3, 10, 4, 2, 3, 2, 0
sent_10, 2, 0, 4, 3, 1, 0, 4, 1
sent_11, 0, 0, 6, 2, 1, 1, 3, 0
sent_12, 0, 0, 3, 1, 1, 0, 1, 0
sent_13, 1, 0, 4, 3, 2, 1, 2, 1
sent_14, 0, 1, 7, 7, 0, 1, 0, 1
sent_15, 0, 2, 9, 3, 2, 1, 5, 0
sent_16, 0, 1, 2, 4, 0, 2, 1, 1
sent_17, 0, 3, 5, 1, 2, 0, 2, 0
sent_18, 1, 2, 7, 6, 3, 0, 4, 1
sent_19, 1, 0, 1, 3, 1, 1, 0, 0
sent_20, 0, 0, 2, 3, 1, 1, 3, 0
sent_21, 0, 6, 11, 6, 2, 0, 0, 1
sent_22, 0, 0, 2, 3, 1, 0, 4, 0
sent_23, 0, 3, 9, 7, 2, 1, 4, 0
sent_24, 1, 0, 6, 4, 2, 0, 3, 0
sent_25, 0, 3, 7, 1, 2, 0, 1, 0
sent_26, 0, 0, 8, 3, 2, 1, 2, 2
sent_27, 0, 1, 11, 3, 2, 1, 3, 0
