sent1, 10, 1, 1, 17, 22
sent2, 46, 2, 2, 17, 22
sent3, 17, 3, 3, 17, 22
sent4, 7, 3, 4, 17, 22
sent5, 20, 4, 5, 17, 22
sent6, 32, 5, 6, 17, 22
sent7, 20, 6, 7, 17, 22
sent8, 30, 7, 8, 17, 22
sent9, 13, 7, 9, 17, 22
sent10, 21, 8, 10, 17, 22
sent11, 30, 9, 11, 17, 22
sent12, 22, 10, 12, 17, 22
sent13, 39, 11, 13, 17, 22
sent14, 13, 11, 14, 17, 22
sent15, 33, 12, 15, 17, 22
sent16, 20, 13, 16, 17, 22
sent17, 20, 13, 17, 17, 22
sent18, 35, 14, 18, 17, 22
sent19, 28, 15, 19, 17, 22
sent20, 24, 16, 20, 17, 22
sent21, 16, 17, 21, 17, 22
sent22, 28, 17, 22, 17, 22
