sent_1, 1, 4, 14, 2, 2, 2, 4, 0
sent_2, 3, 5, 16, 4, 10, 1, 6, 2
sent_3, 1, 3, 7, 4, 4, 0, 8, 0
sent_4, 3, 1, 3, 2, 2, 0, 2, 0
sent_5, 1, 2, 7, 2, 2, 1, 1, 1
sent_6, 0, 8, 17, 2, 4, 2, 5, 1
sent_7, 0, 1, 3, 3, 0, 2, 1, 0
sent_8, 0, 1, 1, 5, 2, 3, 0, 0
sent_9, 0, 1, 2, 3, 3, 1, 0, 0
sent_10, 0, 7, 13, 5, 1, 0, 5, 1
sent_11, 3, 0, 5, 2, 2, 0, 3, 1
sent_12, 0, 0, 1, 1, 0, 0, 1, 0
sent_13, 1, 0, 2, 1, 2, 0, 0, 0
sent_14, 4, 4, 10, 4, 1, 3, 6, 0
sent_15, 4, 4, 8, 2, 0, 1, 5, 0
sent_16, 0, 1, 4, 1, 1, 0, 2, 0
sent_17, 1, 4, 6, 3, 2, 1, 2, 0
sent_18, 10, 6, 13, 4, 1, 0, 1, 4
sent_19, 2, 6, 10, 2, 0, 0, 2, 1
sent_20, 3, 2, 8, 3, 0, 1, 4, 1
sent_21, 4, 1, 5, 1, 2, 0, 2, 0
sent_22, 2, 1, 4, 2, 0, 0, 2, 0
sent_23, 3, 5, 12, 3, 1, 0, 2, 0
sent_24, 2, 2, 4, 1, 1, 0, 2, 0
sent_25, 0, 9, 17, 3, 0, 1, 6, 3
sent_26, 4, 9, 13, 4, 1, 3, 4, 0
sent_27, 1, 2, 3, 1, 2, 0, 2, 0
sent_28, 6, 2, 9, 6, 0, 0, 6, 1
sent_29, 2, 4, 11, 3, 1, 0, 6, 0
