sent1, 10, 1, 1, 13, 27
sent2, 22, 2, 2, 13, 27
sent3, 27, 3, 3, 13, 27
sent4, 43, 3, 4, 13, 27
sent5, 31, 4, 5, 13, 27
sent6, 5, 4, 6, 13, 27
sent7, 17, 5, 7, 13, 27
sent8, 24, 5, 8, 13, 27
sent9, 22, 5, 9, 13, 27
sent10, 20, 5, 10, 13, 27
sent11, 43, 6, 11, 13, 27
sent12, 22, 6, 12, 13, 27
sent13, 14, 6, 13, 13, 27
sent14, 18, 7, 14, 13, 27
sent15, 20, 7, 15, 13, 27
sent16, 17, 7, 16, 13, 27
sent17, 27, 8, 17, 13, 27
sent18, 38, 8, 18, 13, 27
sent19, 33, 9, 19, 13, 27
sent20, 26, 9, 20, 13, 27
sent21, 43, 10, 21, 13, 27
sent22, 49, 11, 22, 13, 27
sent23, 18, 12, 23, 13, 27
sent24, 44, 12, 24, 13, 27
sent25, 27, 13, 25, 13, 27
sent26, 20, 13, 26, 13, 27
sent27, 17, 13, 27, 13, 27
