sent1, 6, 1, 1, 15, 34
sent2, 14, 2, 2, 15, 34
sent3, 24, 3, 3, 15, 34
sent4, 7, 3, 4, 15, 34
sent5, 13, 3, 5, 15, 34
sent6, 16, 4, 6, 15, 34
sent7, 6, 4, 7, 15, 34
sent8, 14, 4, 8, 15, 34
sent9, 15, 4, 9, 15, 34
sent10, 10, 5, 10, 15, 34
sent11, 9, 5, 11, 15, 34
sent12, 14, 5, 12, 15, 34
sent13, 10, 6, 13, 15, 34
sent14, 35, 6, 14, 15, 34
sent15, 7, 6, 15, 15, 34
sent16, 8, 7, 16, 15, 34
sent17, 13, 7, 17, 15, 34
sent18, 18, 8, 18, 15, 34
sent19, 16, 8, 19, 15, 34
sent20, 8, 8, 20, 15, 34
sent21, 23, 9, 21, 15, 34
sent22, 13, 9, 22, 15, 34
sent23, 16, 10, 23, 15, 34
sent24, 13, 10, 24, 15, 34
sent25, 17, 11, 25, 15, 34
sent26, 26, 12, 26, 15, 34
sent27, 25, 12, 27, 15, 34
sent28, 8, 12, 28, 15, 34
sent29, 23, 13, 29, 15, 34
sent30, 22, 13, 30, 15, 34
sent31, 9, 14, 31, 15, 34
sent32, 20, 14, 32, 15, 34
sent33, 31, 15, 33, 15, 34
sent34, 17, 15, 34, 15, 34
