sent1, 10, 1, 1, 26, 28
sent2, 23, 2, 2, 26, 28
sent3, 18, 3, 3, 26, 28
sent4, 9, 4, 4, 26, 28
sent5, 17, 5, 5, 26, 28
sent6, 13, 6, 6, 26, 28
sent7, 29, 7, 7, 26, 28
sent8, 20, 8, 8, 26, 28
sent9, 25, 9, 9, 26, 28
sent10, 32, 10, 10, 26, 28
sent11, 22, 11, 11, 26, 28
sent12, 18, 12, 12, 26, 28
sent13, 9, 13, 13, 26, 28
sent14, 22, 14, 14, 26, 28
sent15, 19, 15, 15, 26, 28
sent16, 23, 16, 16, 26, 28
sent17, 13, 17, 17, 26, 28
sent18, 12, 17, 18, 26, 28
sent19, 28, 18, 19, 26, 28
sent20, 10, 19, 20, 26, 28
sent21, 13, 19, 21, 26, 28
sent22, 30, 20, 22, 26, 28
sent23, 17, 21, 23, 26, 28
sent24, 30, 22, 24, 26, 28
sent25, 22, 23, 25, 26, 28
sent26, 15, 24, 26, 26, 28
sent27, 21, 25, 27, 26, 28
sent28, 24, 26, 28, 26, 28
