sent_1, 0, 3, 7, 3, 1, 0, 2, 0
sent_2, 3, 4, 4, 5, 0, 0, 1, 1
sent_3, 1, 2, 5, 4, 5, 1, 5, 1
sent_4, 2, 2, 5, 4, 2, 1, 2, 1
sent_5, 2, 3, 8, 4, 2, 1, 3, 0
sent_6, 0, 3, 9, 2, 4, 0, 5, 0
sent_7, 0, 2, 10, 5, 1, 1, 4, 1
sent_8, 1, 8, 18, 4, 1, 2, 7, 2
sent_9, 1, 2, 8, 4, 3, 1, 4, 0
sent_10, 1, 3, 9, 6, 3, 1, 7, 0
sent_11, 2, 7, 10, 6, 3, 2, 4, 3
sent_12, 0, 2, 9, 7, 2, 1, 1, 1
sent_13, 1, 3, 8, 4, 2, 1, 4, 0
sent_14, 1, 4, 11, 4, 2, 2, 7, 0
sent_15, 0, 6, 13, 6, 2, 1, 5, 1
sent_16, 0, 3, 12, 2, 3, 1, 4, 0
sent_17, 0, 5, 9, 4, 1, 3, 2, 1
sent_18, 0, 3, 6, 6, 1, 1, 3, 2
sent_19, 0, 2, 5, 4, 2, 1, 2, 1
sent_20, 1, 5, 13, 3, 3, 0, 6, 0
