sent_1, 0, 24, 27, 7, 3, 1, 6, 3
sent_2, 0, 8, 14, 6, 1, 0, 9, 1
sent_3, 0, 7, 9, 0, 1, 0, 2, 1
sent_4, 0, 2, 6, 3, 2, 1, 0, 1
sent_5, 0, 2, 11, 3, 5, 0, 4, 3
sent_6, 2, 2, 13, 9, 3, 2, 6, 0
sent_7, 1, 2, 12, 10, 6, 2, 7, 1
sent_8, 0, 5, 19, 12, 4, 2, 6, 2
sent_9, 0, 2, 7, 2, 4, 2, 0, 1
sent_10, 0, 0, 4, 6, 3, 2, 2, 2
sent_11, 0, 4, 19, 9, 1, 1, 9, 1
sent_12, 0, 1, 4, 4, 1, 1, 3, 0
sent_13, 0, 0, 4, 6, 1, 0, 4, 1
sent_14, 0, 0, 5, 3, 1, 1, 3, 0
sent_15, 0, 0, 4, 3, 0, 0, 3, 0
sent_16, 0, 3, 3, 2, 1, 1, 1, 1
sent_17, 0, 0, 4, 1, 1, 0, 3, 0
sent_18, 0, 0, 1, 1, 0, 0, 1, 0
sent_19, 0, 0, 13, 4, 7, 2, 6, 2
sent_20, 0, 3, 3, 1, 1, 1, 4, 0
sent_21, 0, 8, 20, 4, 1, 1, 5, 2
sent_22, 0, 9, 11, 2, 1, 0, 0, 0
sent_23, 0, 2, 13, 9, 4, 1, 4, 1
sent_24, 0, 0, 2, 1, 0, 0, 0, 0
sent_25, 0, 5, 16, 4, 2, 2, 5, 1
sent_26, 0, 0, 8, 4, 2, 1, 3, 2
sent_27, 0, 1, 3, 1, 0, 2, 0, 0
sent_28, 0, 29, 43, 5, 1, 1, 15, 3
sent_29, 1, 6, 17, 4, 5, 2, 9, 2
sent_30, 1, 6, 8, 1, 1, 0, 4, 0
sent_31, 0, 1, 2, 5, 2, 0, 2, 0
sent_32, 0, 15, 20, 2, 1, 1, 5, 1
sent_33, 0, 1, 11, 6, 2, 0, 4, 2
sent_34, 0, 1, 6, 3, 3, 0, 3, 1
sent_35, 1, 3, 14, 6, 2, 0, 5, 0
sent_36, 0, 6, 11, 6, 4, 1, 6, 0
sent_37, 0, 1, 6, 3, 4, 1, 4, 2
sent_38, 1, 3, 5, 7, 1, 1, 2, 1
sent_39, 0, 0, 1, 1, 1, 1, 0, 1
sent_40, 0, 2, 7, 3, 1, 1, 3, 0
sent_41, 0, 2, 5, 8, 2, 3, 4, 1
sent_42, 0, 0, 4, 5, 4, 0, 0, 2
sent_43, 0, 0, 2, 5, 0, 0, 2, 0
sent_44, 0, 0, 3, 6, 2, 1, 1, 0
sent_45, 0, 0, 3, 4, 0, 0, 1, 1
sent_46, 0, 1, 12, 8, 2, 4, 7, 0
sent_47, 0, 1, 5, 6, 2, 0, 3, 1
sent_48, 0, 2, 6, 1, 2, 1, 2, 0
sent_49, 0, 1, 4, 3, 3, 1, 2, 1
sent_50, 0, 3, 4, 3, 0, 0, 3, 1
