sent_1, 1, 0, 2, 2, 0, 1, 1, 0
sent_2, 1, 5, 10, 3, 1, 2, 6, 0
sent_3, 3, 1, 8, 3, 1, 1, 2, 0
sent_4, 0, 0, 5, 2, 4, 2, 1, 0
sent_5, 0, 3, 5, 3, 2, 0, 2, 0
sent_6, 0, 10, 13, 3, 1, 0, 2, 1
sent_7, 0, 1, 12, 9, 1, 3, 3, 1
sent_8, 0, 7, 12, 3, 1, 0, 2, 1
sent_9, 0, 7, 11, 6, 1, 0, 3, 1
sent_10, 1, 6, 12, 4, 1, 0, 4, 1
sent_11, 1, 6, 9, 3, 1, 2, 2, 0
sent_12, 0, 2, 3, 3, 0, 0, 0, 1
sent_13, 0, 4, 9, 3, 0, 1, 3, 0
sent_14, 5, 2, 10, 3, 4, 1, 6, 3
sent_15, 2, 3, 12, 2, 3, 1, 3, 1
sent_16, 2, 2, 6, 3, 1, 1, 4, 1
sent_17, 0, 2, 11, 4, 3, 0, 5, 0
sent_18, 0, 1, 9, 6, 2, 1, 2, 1
sent_19, 0, 2, 4, 2, 0, 1, 2, 0
