sent_1, 1, 4, 11, 3, 4, 1, 7, 1
sent_2, 4, 0, 5, 2, 3, 0, 3, 1
sent_3, 3, 2, 11, 5, 3, 2, 5, 1
sent_4, 1, 1, 7, 2, 3, 1, 5, 1
sent_5, 5, 0, 3, 1, 0, 0, 3, 0
sent_6, 6, 0, 5, 1, 2, 0, 2, 1
sent_7, 1, 3, 11, 6, 2, 2, 3, 1
sent_8, 0, 0, 6, 5, 1, 1, 1, 1
sent_9, 1, 0, 4, 2, 2, 2, 3, 0
sent_10, 4, 2, 13, 2, 4, 1, 6, 0
sent_11, 2, 0, 4, 1, 1, 1, 2, 0
sent_12, 1, 2, 17, 4, 4, 1, 7, 2
sent_13, 0, 0, 10, 7, 2, 1, 5, 2
sent_14, 3, 2, 5, 3, 2, 0, 3, 0
sent_15, 1, 0, 3, 1, 3, 0, 1, 0
sent_16, 3, 2, 9, 1, 1, 0, 8, 1
sent_17, 2, 0, 4, 1, 3, 0, 3, 0
sent_18, 1, 1, 6, 3, 5, 1, 4, 0
sent_19, 2, 13, 23, 5, 4, 1, 5, 0
sent_20, 0, 1, 7, 2, 2, 0, 3, 1
sent_21, 0, 0, 11, 8, 3, 1, 2, 1
sent_22, 3, 3, 9, 1, 2, 0, 7, 1
sent_23, 4, 2, 11, 1, 3, 0, 7, 1
sent_24, 0, 1, 4, 1, 1, 0, 2, 0
sent_25, 5, 5, 13, 2, 4, 0, 6, 1
sent_26, 2, 0, 2, 1, 2, 0, 1, 0
sent_27, 3, 2, 9, 3, 1, 3, 4, 2
sent_28, 1, 1, 6, 3, 1, 0, 1, 1
sent_29, 4, 3, 12, 3, 2, 0, 7, 0
sent_30, 3, 2, 12, 1, 2, 2, 7, 1
sent_31, 3, 1, 8, 3, 4, 0, 6, 1
sent_32, 0, 1, 5, 3, 1, 0, 5, 0
sent_33, 5, 2, 9, 3, 1, 2, 6, 1
sent_34, 3, 2, 5, 2, 2, 0, 3, 0
sent_35, 3, 2, 8, 4, 3, 1, 6, 2
sent_36, 2, 1, 5, 3, 2, 0, 3, 0
sent_37, 3, 1, 8, 2, 1, 0, 4, 1
sent_38, 2, 1, 4, 2, 1, 0, 3, 0
sent_39, 4, 3, 8, 2, 1, 1, 4, 1
sent_40, 2, 1, 4, 1, 1, 1, 3, 0
sent_41, 4, 3, 7, 2, 2, 0, 4, 1
sent_42, 2, 1, 4, 1, 1, 1, 3, 0
sent_43, 3, 2, 7, 2, 2, 0, 5, 1
sent_44, 3, 2, 4, 2, 1, 0, 2, 0
