sent_1, 0, 9, 15, 2, 1, 0, 2, 0
sent_2, 2, 1, 9, 2, 1, 0, 4, 0
sent_3, 0, 0, 3, 2, 1, 2, 0, 1
sent_4, 2, 3, 5, 2, 1, 0, 1, 1
sent_5, 3, 2, 3, 1, 1, 0, 3, 0
sent_6, 3, 2, 4, 2, 1, 0, 1, 0
sent_7, 4, 10, 15, 2, 1, 0, 2, 0
sent_8, 3, 1, 4, 2, 3, 2, 3, 2
sent_9, 2, 2, 7, 3, 1, 0, 1, 0
sent_10, 2, 1, 6, 2, 0, 0, 4, 0
sent_11, 2, 2, 6, 4, 1, 1, 5, 0
sent_12, 1, 2, 7, 1, 2, 0, 3, 0
sent_13, 2, 1, 2, 1, 3, 1, 0, 1
sent_14, 1, 5, 9, 2, 0, 0, 4, 1
sent_15, 2, 1, 5, 1, 2, 0, 3, 0
sent_16, 1, 2, 4, 1, 0, 0, 1, 1
sent_17, 0, 0, 4, 3, 0, 1, 1, 1
sent_18, 0, 12, 26, 3, 5, 0, 5, 3
sent_19, 0, 7, 15, 2, 3, 1, 6, 3
sent_20, 0, 1, 3, 1, 2, 1, 1, 1
sent_21, 0, 0, 6, 0, 0, 0, 1, 0
sent_22, 0, 0, 11, 5, 3, 1, 5, 1
sent_23, 0, 0, 5, 2, 3, 2, 1, 0
sent_24, 1, 0, 5, 3, 2, 1, 4, 0
