sent_1, 1, 2, 9, 7, 2, 1, 5, 1
sent_2, 1, 5, 11, 3, 4, 2, 5, 0
sent_3, 0, 0, 5, 2, 1, 2, 2, 0
sent_4, 0, 0, 11, 4, 4, 1, 4, 2
sent_5, 3, 5, 10, 4, 2, 1, 5, 0
sent_6, 2, 3, 6, 4, 0, 1, 4, 0
sent_7, 0, 0, 4, 1, 1, 0, 1, 0
sent_8, 0, 0, 6, 5, 4, 0, 3, 0
sent_9, 0, 0, 4, 2, 0, 1, 1, 0
sent_10, 0, 0, 5, 1, 3, 2, 3, 0
sent_11, 0, 0, 3, 2, 1, 1, 1, 1
sent_12, 0, 2, 10, 5, 3, 1, 3, 2
sent_13, 0, 1, 6, 2, 4, 1, 3, 1
sent_14, 0, 0, 7, 4, 1, 2, 2, 0
sent_15, 2, 3, 8, 3, 3, 0, 4, 0
sent_16, 1, 0, 3, 1, 0, 1, 0, 0
sent_17, 0, 1, 4, 3, 1, 1, 0, 0
sent_18, 2, 1, 5, 2, 2, 0, 4, 0
sent_19, 0, 0, 4, 5, 3, 0, 3, 0
sent_20, 0, 4, 9, 6, 0, 0, 4, 0
sent_21, 0, 0, 4, 3, 1, 0, 1, 0
sent_22, 0, 2, 6, 1, 1, 0, 3, 0
sent_23, 0, 0, 4, 2, 1, 0, 1, 0
sent_24, 0, 0, 3, 4, 1, 0, 1, 1
