sent_1, 1, 0, 4, 1, 2, 1, 1, 0
sent_2, 1, 3, 15, 6, 3, 1, 3, 2
sent_3, 0, 1, 5, 3, 3, 0, 4, 0
sent_4, 0, 2, 15, 6, 7, 0, 5, 2
sent_5, 0, 4, 10, 3, 3, 2, 2, 0
sent_6, 0, 2, 10, 3, 2, 1, 4, 1
sent_7, 0, 0, 1, 1, 1, 0, 1, 0
sent_8, 0, 2, 4, 4, 0, 1, 0, 1
sent_9, 0, 0, 4, 5, 2, 0, 2, 0
sent_10, 0, 2, 9, 6, 1, 0, 2, 1
sent_11, 0, 1, 10, 5, 1, 0, 1, 2
sent_12, 0, 5, 8, 3, 5, 0, 3, 0
sent_13, 0, 0, 4, 5, 0, 0, 3, 1
sent_14, 1, 1, 9, 5, 2, 2, 4, 0
sent_15, 3, 0, 6, 3, 2, 1, 1, 1
sent_16, 2, 2, 8, 1, 2, 0, 6, 0
sent_17, 0, 2, 7, 1, 0, 1, 2, 0
sent_18, 2, 0, 3, 1, 0, 0, 2, 0
sent_19, 1, 5, 19, 5, 0, 1, 6, 0
sent_20, 1, 0, 5, 4, 3, 1, 3, 0
sent_21, 1, 1, 7, 4, 2, 1, 4, 0
sent_22, 0, 1, 6, 5, 0, 0, 2, 1
sent_23, 0, 5, 13, 4, 1, 1, 2, 1
sent_24, 0, 1, 4, 2, 1, 1, 1, 0
sent_25, 0, 0, 3, 3, 0, 0, 0, 0
sent_26, 2, 1, 10, 3, 7, 2, 6, 0
sent_27, 0, 0, 8, 3, 1, 2, 1, 0
sent_28, 4, 0, 5, 1, 0, 0, 4, 0
sent_29, 1, 0, 6, 6, 4, 0, 3, 0
sent_30, 0, 1, 5, 4, 4, 0, 1, 0
sent_31, 0, 0, 4, 1, 1, 1, 2, 1
sent_32, 2, 5, 16, 2, 2, 0, 6, 2
sent_33, 1, 4, 6, 1, 0, 2, 4, 0
sent_34, 0, 0, 3, 3, 1, 1, 0, 0
sent_35, 0, 2, 4, 3, 3, 2, 1, 0
sent_36, 0, 1, 11, 7, 2, 1, 4, 0
sent_37, 0, 4, 8, 4, 0, 0, 4, 0
sent_38, 0, 4, 20, 5, 4, 0, 7, 2
sent_39, 2, 3, 7, 7, 1, 0, 5, 2
sent_40, 2, 3, 11, 6, 2, 1, 6, 1
sent_41, 0, 5, 14, 3, 5, 1, 5, 1
sent_42, 0, 1, 11, 3, 2, 0, 4, 0
