sent_1, 1, 6, 8, 3, 6, 1, 5, 0
sent_2, 4, 4, 11, 2, 1, 2, 4, 2
sent_3, 1, 1, 4, 2, 1, 0, 3, 0
sent_4, 1, 8, 13, 4, 2, 1, 3, 1
sent_5, 0, 2, 8, 2, 2, 0, 1, 1
sent_6, 1, 2, 15, 3, 5, 0, 8, 0
sent_7, 1, 4, 9, 1, 2, 0, 1, 0
sent_8, 0, 0, 5, 3, 1, 0, 1, 0
sent_9, 2, 3, 12, 3, 3, 0, 5, 0
sent_10, 1, 8, 12, 6, 2, 0, 7, 1
sent_11, 1, 1, 8, 2, 2, 0, 3, 0
sent_12, 2, 2, 9, 1, 2, 0, 3, 0
sent_13, 1, 4, 7, 1, 0, 1, 3, 0
sent_14, 0, 10, 12, 3, 3, 0, 1, 2
sent_15, 1, 5, 6, 1, 3, 0, 3, 0
sent_16, 2, 2, 8, 3, 2, 0, 5, 0
sent_17, 2, 1, 11, 2, 1, 1, 2, 2
sent_18, 0, 1, 8, 4, 2, 2, 4, 0
sent_19, 2, 5, 10, 2, 0, 0, 2, 1
sent_20, 0, 13, 15, 2, 0, 0, 0, 1
sent_21, 1, 7, 10, 1, 0, 0, 2, 0
sent_22, 0, 4, 6, 2, 0, 0, 0, 1
sent_23, 0, 4, 6, 2, 0, 0, 2, 0
