sent1, 8, 1, 1, 29, 29
sent2, 18, 2, 2, 29, 29
sent3, 18, 3, 3, 29, 29
sent4, 18, 4, 4, 29, 29
sent5, 16, 5, 5, 29, 29
sent6, 17, 6, 6, 29, 29
sent7, 15, 7, 7, 29, 29
sent8, 16, 8, 8, 29, 29
sent9, 13, 9, 9, 29, 29
sent10, 12, 10, 10, 29, 29
sent11, 11, 11, 11, 29, 29
sent12, 15, 12, 12, 29, 29
sent13, 17, 13, 13, 29, 29
sent14, 17, 14, 14, 29, 29
sent15, 10, 15, 15, 29, 29
sent16, 24, 16, 16, 29, 29
sent17, 20, 17, 17, 29, 29
sent18, 19, 18, 18, 29, 29
sent19, 11, 19, 19, 29, 29
sent20, 27, 20, 20, 29, 29
sent21, 31, 21, 21, 29, 29
sent22, 17, 22, 22, 29, 29
sent23, 25, 23, 23, 29, 29
sent24, 24, 24, 24, 29, 29
sent25, 20, 25, 25, 29, 29
sent26, 24, 26, 26, 29, 29
sent27, 19, 27, 27, 29, 29
sent28, 28, 28, 28, 29, 29
sent29, 4, 29, 29, 29, 29
