sent1, 10, 1, 1, 19, 29
sent2, 31, 2, 2, 19, 29
sent3, 19, 3, 3, 19, 29
sent4, 16, 3, 4, 19, 29
sent5, 36, 3, 5, 19, 29
sent6, 32, 4, 6, 19, 29
sent7, 34, 4, 7, 19, 29
sent8, 39, 5, 8, 19, 29
sent9, 11, 6, 9, 19, 29
sent10, 21, 7, 10, 19, 29
sent11, 17, 7, 11, 19, 29
sent12, 16, 7, 12, 19, 29
sent13, 16, 8, 13, 19, 29
sent14, 19, 9, 14, 19, 29
sent15, 33, 9, 15, 19, 29
sent16, 26, 10, 16, 19, 29
sent17, 27, 10, 17, 19, 29
sent18, 34, 11, 18, 19, 29
sent19, 28, 11, 19, 19, 29
sent20, 28, 12, 20, 19, 29
sent21, 25, 13, 21, 19, 29
sent22, 30, 14, 22, 19, 29
sent23, 26, 15, 23, 19, 29
sent24, 28, 16, 24, 19, 29
sent25, 23, 16, 25, 19, 29
sent26, 12, 17, 26, 19, 29
sent27, 42, 17, 27, 19, 29
sent28, 29, 18, 28, 19, 29
sent29, 42, 19, 29, 19, 29
