sent1, 10, 1, 1, 14, 23
sent2, 38, 2, 2, 14, 23
sent3, 23, 3, 3, 14, 23
sent4, 13, 3, 4, 14, 23
sent5, 30, 3, 5, 14, 23
sent6, 32, 4, 6, 14, 23
sent7, 55, 5, 7, 14, 23
sent8, 43, 6, 8, 14, 23
sent9, 6, 6, 9, 14, 23
sent10, 6, 6, 10, 14, 23
sent11, 42, 7, 11, 14, 23
sent12, 33, 8, 12, 14, 23
sent13, 42, 9, 13, 14, 23
sent14, 29, 9, 14, 14, 23
sent15, 26, 10, 15, 14, 23
sent16, 14, 10, 16, 14, 23
sent17, 28, 11, 17, 14, 23
sent18, 17, 11, 18, 14, 23
sent19, 33, 12, 19, 14, 23
sent20, 49, 13, 20, 14, 23
sent21, 10, 14, 21, 14, 23
sent22, 13, 14, 22, 14, 23
sent23, 6, 14, 23, 14, 23
