sent1, 5, 1, 1, 21, 23
sent2, 16, 2, 2, 21, 23
sent3, 14, 3, 3, 21, 23
sent4, 17, 4, 4, 21, 23
sent5, 24, 5, 5, 21, 23
sent6, 11, 6, 6, 21, 23
sent7, 27, 7, 7, 21, 23
sent8, 16, 8, 8, 21, 23
sent9, 30, 9, 9, 21, 23
sent10, 30, 10, 10, 21, 23
sent11, 19, 11, 11, 21, 23
sent12, 4, 11, 12, 21, 23
sent13, 24, 12, 13, 21, 23
sent14, 15, 13, 14, 21, 23
sent15, 28, 14, 15, 21, 23
sent16, 16, 15, 16, 21, 23
sent17, 30, 16, 17, 21, 23
sent18, 26, 17, 18, 21, 23
sent19, 31, 18, 19, 21, 23
sent20, 21, 19, 20, 21, 23
sent21, 19, 20, 21, 21, 23
sent22, 10, 21, 22, 21, 23
sent23, 29, 21, 23, 21, 23
