sent_1, 0, 9, 14, 5, 1, 1, 3, 0
sent_2, 1, 9, 11, 6, 2, 0, 2, 1
sent_3, 0, 0, 5, 1, 1, 0, 0, 1
sent_4, 0, 7, 15, 5, 0, 0, 5, 1
sent_5, 0, 1, 3, 2, 1, 0, 0, 0
sent_6, 0, 0, 1, 2, 0, 0, 0, 0
sent_7, 0, 0, 4, 1, 0, 0, 0, 0
sent_8, 0, 1, 5, 4, 1, 0, 2, 2
sent_9, 0, 1, 4, 1, 0, 2, 1, 1
sent_10, 0, 0, 2, 2, 1, 0, 1, 0
sent_11, 0, 7, 10, 2, 2, 1, 1, 1
sent_12, 0, 3, 11, 7, 4, 1, 4, 1
sent_13, 0, 4, 8, 3, 0, 1, 2, 1
sent_14, 0, 3, 7, 3, 1, 0, 1, 2
sent_15, 0, 9, 12, 4, 1, 0, 2, 1
sent_16, 0, 6, 10, 1, 2, 0, 0, 1
sent_17, 0, 5, 12, 3, 3, 0, 2, 1
sent_18, 0, 3, 8, 6, 2, 3, 2, 2
