sent_1, 0, 0, 5, 1, 2, 0, 1, 1
sent_2, 0, 5, 9, 6, 4, 1, 7, 2
sent_3, 0, 9, 15, 5, 1, 0, 5, 1
sent_4, 0, 4, 10, 3, 3, 2, 5, 0
sent_5, 0, 6, 16, 4, 3, 0, 4, 1
sent_6, 0, 12, 15, 4, 2, 0, 3, 1
sent_7, 0, 10, 15, 6, 2, 0, 3, 2
sent_8, 0, 5, 14, 7, 1, 1, 7, 1
sent_9, 0, 3, 7, 3, 3, 1, 2, 1
sent_10, 0, 3, 8, 4, 4, 0, 4, 1
sent_11, 0, 5, 11, 5, 1, 0, 7, 1
sent_12, 0, 2, 12, 3, 1, 0, 4, 2
sent_13, 2, 9, 14, 3, 1, 1, 5, 1
sent_14, 0, 2, 6, 6, 1, 1, 2, 1
sent_15, 0, 1, 2, 0, 0, 0, 0, 0
sent_16, 0, 4, 13, 11, 2, 1, 5, 0
sent_17, 0, 4, 11, 7, 2, 1, 4, 1
sent_18, 1, 4, 4, 4, 3, 0, 2, 0
sent_19, 1, 0, 1, 4, 1, 0, 0, 0
sent_20, 0, 3, 5, 4, 1, 1, 1, 0
sent_21, 0, 0, 3, 8, 3, 1, 2, 1
sent_22, 0, 4, 15, 8, 1, 0, 4, 2
sent_23, 0, 2, 3, 4, 1, 0, 1, 0
sent_24, 0, 3, 6, 6, 2, 1, 2, 0
sent_25, 0, 1, 7, 5, 0, 0, 3, 0
sent_26, 0, 4, 5, 7, 2, 2, 1, 1
