sent_1, 0, 8, 9, 2, 1, 2, 3, 0
sent_2, 0, 0, 1, 1, 0, 1, 1, 0
sent_3, 1, 3, 12, 2, 2, 1, 5, 0
sent_4, 0, 0, 6, 2, 3, 2, 4, 1
sent_5, 0, 2, 6, 5, 2, 3, 4, 2
sent_6, 2, 5, 14, 4, 2, 3, 5, 0
sent_7, 1, 1, 5, 3, 1, 1, 1, 0
sent_8, 1, 9, 13, 6, 2, 1, 3, 2
sent_9, 1, 4, 5, 6, 1, 1, 1, 0
sent_10, 1, 3, 6, 3, 2, 2, 2, 2
sent_11, 0, 1, 2, 0, 0, 0, 1, 0
sent_12, 0, 4, 7, 5, 0, 2, 4, 0
sent_13, 0, 2, 5, 3, 2, 1, 1, 0
sent_14, 0, 1, 5, 2, 0, 1, 2, 1
sent_15, 0, 1, 5, 2, 2, 0, 3, 0
sent_16, 0, 0, 2, 1, 2, 0, 1, 0
sent_17, 0, 0, 9, 1, 4, 1, 6, 1
sent_18, 0, 2, 9, 2, 0, 1, 4, 0
sent_19, 0, 2, 4, 5, 1, 1, 4, 0
sent_20, 0, 0, 4, 4, 3, 3, 3, 0
sent_21, 0, 1, 10, 3, 3, 2, 5, 1
sent_22, 0, 0, 5, 0, 4, 0, 3, 1
sent_23, 1, 3, 8, 3, 0, 0, 5, 0
sent_24, 0, 2, 9, 3, 1, 1, 5, 0
sent_25, 0, 5, 13, 4, 0, 2, 2, 0
sent_26, 0, 1, 2, 1, 0, 1, 1, 0
sent_27, 0, 1, 7, 5, 0, 3, 5, 0
sent_28, 0, 0, 7, 6, 3, 3, 2, 1
sent_29, 0, 5, 7, 1, 1, 2, 5, 0
sent_30, 1, 3, 18, 4, 4, 2, 8, 1
sent_31, 0, 4, 13, 6, 3, 5, 7, 1
sent_32, 0, 12, 26, 5, 9, 4, 10, 1
sent_33, 0, 1, 2, 2, 3, 2, 1, 0
sent_34, 0, 0, 2, 2, 4, 1, 2, 0
sent_35, 1, 0, 3, 1, 0, 0, 0, 0
sent_36, 0, 4, 8, 4, 2, 0, 4, 0
sent_37, 0, 1, 6, 1, 2, 0, 2, 1
sent_38, 0, 1, 11, 6, 4, 4, 5, 1
sent_39, 0, 0, 3, 1, 1, 2, 2, 0
sent_40, 0, 3, 9, 4, 3, 1, 4, 0
sent_41, 0, 5, 8, 3, 1, 2, 4, 0
sent_42, 0, 3, 14, 7, 4, 5, 6, 2
sent_43, 0, 0, 1, 1, 0, 2, 0, 1
sent_44, 1, 3, 9, 4, 3, 1, 6, 0
sent_45, 0, 2, 5, 2, 1, 1, 0, 1
sent_46, 1, 2, 7, 2, 2, 0, 3, 1
sent_47, 1, 2, 3, 2, 0, 2, 1, 1
sent_48, 0, 8, 17, 8, 7, 5, 10, 2
sent_49, 0, 2, 7, 3, 2, 3, 3, 2
sent_50, 0, 1, 8, 5, 2, 2, 6, 0
sent_51, 1, 1, 11, 3, 1, 2, 2, 0
sent_52, 0, 2, 4, 1, 0, 0, 2, 0
sent_53, 0, 0, 3, 1, 2, 2, 2, 1
sent_54, 1, 1, 1, 1, 1, 3, 1, 0
sent_55, 0, 3, 6, 2, 0, 1, 2, 0
sent_56, 0, 5, 10, 3, 3, 0, 3, 0
sent_57, 0, 3, 10, 3, 2, 1, 4, 2
sent_58, 0, 5, 10, 2, 0, 3, 5, 0
sent_59, 0, 0, 3, 3, 2, 5, 3, 1
sent_60, 0, 5, 14, 6, 1, 3, 8, 2
sent_61, 2, 7, 17, 8, 4, 6, 6, 6
sent_62, 0, 0, 2, 2, 2, 1, 1, 0
sent_63, 0, 0, 0, 1, 0, 2, 1, 0
sent_64, 0, 3, 3, 2, 1, 1, 1, 0
