sent_1, 0, 3, 22, 11, 4, 3, 13, 2
sent_2, 0, 4, 6, 1, 0, 0, 1, 2
sent_3, 1, 2, 5, 3, 1, 2, 3, 1
sent_4, 0, 0, 6, 3, 3, 1, 3, 1
sent_5, 0, 1, 9, 1, 4, 1, 4, 3
sent_6, 0, 8, 15, 5, 5, 1, 7, 1
sent_7, 0, 0, 6, 2, 3, 1, 1, 1
sent_8, 0, 7, 19, 7, 2, 0, 10, 3
sent_9, 0, 0, 6, 3, 2, 0, 2, 2
sent_10, 0, 3, 18, 6, 3, 6, 4, 3
sent_11, 0, 0, 4, 3, 2, 1, 2, 1
sent_12, 1, 5, 20, 2, 3, 1, 7, 2
sent_13, 0, 2, 5, 1, 2, 0, 4, 2
sent_14, 0, 4, 13, 5, 3, 1, 6, 0
sent_15, 0, 1, 7, 4, 3, 2, 7, 0
sent_16, 0, 2, 7, 1, 2, 1, 4, 1
sent_17, 0, 2, 4, 3, 2, 1, 1, 0
sent_18, 0, 2, 4, 2, 3, 3, 6, 0
sent_19, 0, 2, 14, 3, 2, 4, 12, 4
sent_20, 0, 1, 10, 4, 3, 1, 4, 1
sent_21, 0, 0, 2, 3, 0, 1, 0, 0
