sent1, 12, 1, 1, 15, 22
sent2, 13, 2, 2, 15, 22
sent3, 20, 2, 3, 15, 22
sent4, 30, 3, 4, 15, 22
sent5, 47, 4, 5, 15, 22
sent6, 11, 5, 6, 15, 22
sent7, 42, 5, 7, 15, 22
sent8, 22, 6, 8, 15, 22
sent9, 24, 6, 9, 15, 22
sent10, 38, 7, 10, 15, 22
sent11, 32, 8, 11, 15, 22
sent12, 21, 9, 12, 15, 22
sent13, 3, 9, 13, 15, 22
sent14, 49, 10, 14, 15, 22
sent15, 27, 11, 15, 15, 22
sent16, 22, 12, 16, 15, 22
sent17, 29, 12, 17, 15, 22
sent18, 22, 13, 18, 15, 22
sent19, 20, 13, 19, 15, 22
sent20, 17, 14, 20, 15, 22
sent21, 17, 15, 21, 15, 22
sent22, 24, 15, 22, 15, 22
