sent1, 10, 1, 1, 15, 20
sent2, 41, 2, 2, 15, 20
sent3, 8, 3, 3, 15, 20
sent4, 24, 3, 4, 15, 20
sent5, 39, 4, 5, 15, 20
sent6, 24, 5, 6, 15, 20
sent7, 21, 6, 7, 15, 20
sent8, 22, 6, 8, 15, 20
sent9, 28, 7, 9, 15, 20
sent10, 35, 8, 10, 15, 20
sent11, 39, 9, 11, 15, 20
sent12, 14, 10, 12, 15, 20
sent13, 6, 10, 13, 15, 20
sent14, 24, 11, 14, 15, 20
sent15, 11, 12, 15, 15, 20
sent16, 23, 13, 16, 15, 20
sent17, 8, 13, 17, 15, 20
sent18, 27, 14, 18, 15, 20
sent19, 20, 15, 19, 15, 20
sent20, 20, 15, 20, 15, 20
