sent1, 6, 1, 1, 17, 30
sent2, 35, 2, 2, 17, 30
sent3, 19, 2, 3, 17, 30
sent4, 39, 3, 4, 17, 30
sent5, 37, 3, 5, 17, 30
sent6, 18, 4, 6, 17, 30
sent7, 44, 5, 7, 17, 30
sent8, 21, 5, 8, 17, 30
sent9, 22, 6, 9, 17, 30
sent10, 24, 6, 10, 17, 30
sent11, 31, 7, 11, 17, 30
sent12, 23, 8, 12, 17, 30
sent13, 23, 8, 13, 17, 30
sent14, 20, 8, 14, 17, 30
sent15, 31, 9, 15, 17, 30
sent16, 21, 9, 16, 17, 30
sent17, 25, 10, 17, 17, 30
sent18, 36, 10, 18, 17, 30
sent19, 29, 10, 19, 17, 30
sent20, 18, 11, 20, 17, 30
sent21, 11, 11, 21, 17, 30
sent22, 17, 12, 22, 17, 30
sent23, 36, 12, 23, 17, 30
sent24, 16, 13, 24, 17, 30
sent25, 32, 13, 25, 17, 30
sent26, 47, 14, 26, 17, 30
sent27, 26, 15, 27, 17, 30
sent28, 20, 16, 28, 17, 30
sent29, 23, 16, 29, 17, 30
sent30, 29, 17, 30, 17, 30
