sent1, 8, 1, 1, 26, 39
sent2, 42, 2, 2, 26, 39
sent3, 33, 3, 3, 26, 39
sent4, 17, 3, 4, 26, 39
sent5, 24, 3, 5, 26, 39
sent6, 22, 4, 6, 26, 39
sent7, 46, 4, 7, 26, 39
sent8, 51, 5, 8, 26, 39
sent9, 21, 6, 9, 26, 39
sent10, 26, 6, 10, 26, 39
sent11, 44, 7, 11, 26, 39
sent12, 49, 8, 12, 26, 39
sent13, 67, 9, 13, 26, 39
sent14, 8, 9, 14, 26, 39
sent15, 7, 10, 15, 26, 39
sent16, 23, 10, 16, 26, 39
sent17, 21, 11, 17, 26, 39
sent18, 30, 11, 18, 26, 39
sent19, 29, 12, 19, 26, 39
sent20, 22, 12, 20, 26, 39
sent21, 44, 13, 21, 26, 39
sent22, 30, 14, 22, 26, 39
sent23, 38, 15, 23, 26, 39
sent24, 40, 16, 24, 26, 39
sent25, 47, 17, 25, 26, 39
sent26, 28, 18, 26, 26, 39
sent27, 43, 19, 27, 26, 39
sent28, 16, 19, 28, 26, 39
sent29, 33, 20, 29, 26, 39
sent30, 10, 20, 30, 26, 39
sent31, 12, 21, 31, 26, 39
sent32, 43, 21, 32, 26, 39
sent33, 20, 22, 33, 26, 39
sent34, 34, 23, 34, 26, 39
sent35, 8, 24, 35, 26, 39
sent36, 18, 24, 36, 26, 39
sent37, 15, 25, 37, 26, 39
sent38, 12, 26, 38, 26, 39
sent39, 7, 26, 39, 26, 39
