sent1, 7, 1, 1, 18, 32
sent2, 40, 2, 2, 18, 32
sent3, 19, 3, 3, 18, 32
sent4, 25, 3, 4, 18, 32
sent5, 28, 4, 5, 18, 32
sent6, 31, 5, 6, 18, 32
sent7, 33, 6, 7, 18, 32
sent8, 33, 7, 8, 18, 32
sent9, 16, 7, 9, 18, 32
sent10, 19, 7, 10, 18, 32
sent11, 44, 8, 11, 18, 32
sent12, 20, 8, 12, 18, 32
sent13, 17, 9, 13, 18, 32
sent14, 23, 9, 14, 18, 32
sent15, 34, 9, 15, 18, 32
sent16, 11, 10, 16, 18, 32
sent17, 18, 10, 17, 18, 32
sent18, 21, 10, 18, 18, 32
sent19, 29, 11, 19, 18, 32
sent20, 34, 12, 20, 18, 32
sent21, 23, 12, 21, 18, 32
sent22, 15, 13, 22, 18, 32
sent23, 26, 13, 23, 18, 32
sent24, 17, 13, 24, 18, 32
sent25, 51, 14, 25, 18, 32
sent26, 34, 15, 26, 18, 32
sent27, 23, 16, 27, 18, 32
sent28, 16, 17, 28, 18, 32
sent29, 18, 17, 29, 18, 32
sent30, 13, 17, 30, 18, 32
sent31, 26, 18, 31, 18, 32
sent32, 67, 18, 32, 18, 32
