sent1, 8, 1, 1, 17, 24
sent2, 39, 2, 2, 17, 24
sent3, 33, 3, 3, 17, 24
sent4, 20, 4, 4, 17, 24
sent5, 34, 5, 5, 17, 24
sent6, 23, 5, 6, 17, 24
sent7, 24, 5, 7, 17, 24
sent8, 63, 6, 8, 17, 24
sent9, 43, 7, 9, 17, 24
sent10, 57, 8, 10, 17, 24
sent11, 38, 9, 11, 17, 24
sent12, 44, 10, 12, 17, 24
sent13, 1, 11, 13, 17, 24
sent14, 39, 11, 14, 17, 24
sent15, 20, 12, 15, 17, 24
sent16, 1, 12, 16, 17, 24
sent17, 28, 12, 17, 17, 24
sent18, 27, 12, 18, 17, 24
sent19, 23, 13, 19, 17, 24
sent20, 44, 14, 20, 17, 24
sent21, 21, 14, 21, 17, 24
sent22, 42, 15, 22, 17, 24
sent23, 48, 16, 23, 17, 24
sent24, 22, 17, 24, 17, 24
