sent1, 10, 1, 1, 18, 23
sent2, 30, 2, 2, 18, 23
sent3, 29, 3, 3, 18, 23
sent4, 5, 3, 4, 18, 23
sent5, 36, 4, 5, 18, 23
sent6, 37, 5, 6, 18, 23
sent7, 27, 6, 7, 18, 23
sent8, 12, 7, 8, 18, 23
sent9, 31, 8, 9, 18, 23
sent10, 14, 9, 10, 18, 23
sent11, 19, 9, 11, 18, 23
sent12, 14, 9, 12, 18, 23
sent13, 17, 10, 13, 18, 23
sent14, 28, 11, 14, 18, 23
sent15, 18, 12, 15, 18, 23
sent16, 22, 13, 16, 18, 23
sent17, 24, 13, 17, 18, 23
sent18, 25, 14, 18, 18, 23
sent19, 8, 14, 19, 18, 23
sent20, 33, 15, 20, 18, 23
sent21, 26, 16, 21, 18, 23
sent22, 12, 17, 22, 18, 23
sent23, 30, 18, 23, 18, 23
