sent1, 10, 1, 1, 28, 38
sent2, 30, 2, 2, 28, 38
sent3, 26, 3, 3, 28, 38
sent4, 29, 4, 4, 28, 38
sent5, 9, 4, 5, 28, 38
sent6, 17, 5, 6, 28, 38
sent7, 41, 6, 7, 28, 38
sent8, 40, 6, 8, 28, 38
sent9, 31, 7, 9, 28, 38
sent10, 25, 8, 10, 28, 38
sent11, 37, 9, 11, 28, 38
sent12, 23, 9, 12, 28, 38
sent13, 15, 10, 13, 28, 38
sent14, 10, 10, 14, 28, 38
sent15, 24, 11, 15, 28, 38
sent16, 19, 12, 16, 28, 38
sent17, 15, 13, 17, 28, 38
sent18, 13, 13, 18, 28, 38
sent19, 30, 14, 19, 28, 38
sent20, 16, 14, 20, 28, 38
sent21, 17, 14, 21, 28, 38
sent22, 19, 15, 22, 28, 38
sent23, 21, 16, 23, 28, 38
sent24, 23, 16, 24, 28, 38
sent25, 8, 17, 25, 28, 38
sent26, 18, 18, 26, 28, 38
sent27, 10, 19, 27, 28, 38
sent28, 22, 20, 28, 28, 38
sent29, 29, 21, 29, 28, 38
sent30, 38, 22, 30, 28, 38
sent31, 47, 23, 31, 28, 38
sent32, 21, 24, 32, 28, 38
sent33, 20, 25, 33, 28, 38
sent34, 23, 26, 34, 28, 38
sent35, 15, 26, 35, 28, 38
sent36, 31, 27, 36, 28, 38
sent37, 23, 28, 37, 28, 38
sent38, 14, 28, 38, 28, 38
