sent1, 8, 1, 1, 15, 20
sent2, 13, 2, 2, 15, 20
sent3, 35, 3, 3, 15, 20
sent4, 32, 4, 4, 15, 20
sent5, 32, 4, 5, 15, 20
sent6, 20, 5, 6, 15, 20
sent7, 22, 5, 7, 15, 20
sent8, 22, 6, 8, 15, 20
sent9, 10, 7, 9, 15, 20
sent10, 17, 7, 10, 15, 20
sent11, 35, 8, 11, 15, 20
sent12, 16, 9, 12, 15, 20
sent13, 26, 10, 13, 15, 20
sent14, 8, 11, 14, 15, 20
sent15, 14, 11, 15, 15, 20
sent16, 17, 12, 16, 15, 20
sent17, 17, 12, 17, 15, 20
sent18, 28, 13, 18, 15, 20
sent19, 31, 14, 19, 15, 20
sent20, 22, 15, 20, 15, 20
