sent1, 8, 1, 1, 13, 21
sent2, 17, 2, 2, 13, 21
sent3, 13, 2, 3, 13, 21
sent4, 29, 3, 4, 13, 21
sent5, 18, 4, 5, 13, 21
sent6, 13, 4, 6, 13, 21
sent7, 19, 5, 7, 13, 21
sent8, 22, 5, 8, 13, 21
sent9, 17, 6, 9, 13, 21
sent10, 19, 6, 10, 13, 21
sent11, 17, 7, 11, 13, 21
sent12, 20, 8, 12, 13, 21
sent13, 6, 9, 13, 13, 21
sent14, 20, 9, 14, 13, 21
sent15, 21, 10, 15, 13, 21
sent16, 12, 10, 16, 13, 21
sent17, 28, 11, 17, 13, 21
sent18, 14, 12, 18, 13, 21
sent19, 24, 12, 19, 13, 21
sent20, 7, 12, 20, 13, 21
sent21, 32, 13, 21, 13, 21
