sent_1, 2, 4, 12, 4, 1, 0, 4, 1
sent_2, 0, 3, 7, 3, 2, 0, 2, 0
sent_3, 0, 2, 5, 3, 3, 0, 3, 0
sent_4, 0, 3, 8, 4, 1, 1, 3, 1
sent_5, 0, 1, 8, 5, 0, 2, 5, 2
sent_6, 0, 1, 3, 2, 0, 2, 1, 0
sent_7, 0, 0, 2, 5, 1, 0, 1, 0
sent_8, 0, 2, 5, 9, 0, 0, 3, 0
sent_9, 0, 1, 7, 6, 3, 2, 3, 1
sent_10, 2, 4, 15, 7, 1, 0, 6, 1
sent_11, 0, 2, 4, 3, 1, 1, 1, 1
sent_12, 0, 0, 4, 3, 1, 1, 1, 2
sent_13, 0, 0, 3, 6, 0, 4, 2, 1
sent_14, 0, 1, 5, 3, 2, 0, 3, 1
sent_15, 0, 0, 3, 1, 1, 0, 1, 0
sent_16, 0, 2, 7, 3, 0, 0, 1, 2
sent_17, 0, 6, 11, 3, 3, 2, 4, 0
sent_18, 2, 6, 13, 7, 4, 1, 8, 1
sent_19, 3, 10, 15, 4, 0, 2, 6, 1
sent_20, 2, 6, 12, 4, 2, 0, 5, 1
sent_21, 2, 4, 6, 3, 0, 2, 1, 0
