sent_1, 0, 6, 17, 4, 5, 0, 6, 0
sent_2, 3, 3, 13, 4, 4, 1, 3, 1
sent_3, 4, 3, 12, 1, 5, 0, 6, 1
sent_4, 1, 4, 14, 4, 2, 0, 6, 0
sent_5, 0, 0, 9, 2, 2, 0, 4, 1
sent_6, 0, 5, 7, 3, 0, 3, 1, 0
sent_7, 0, 2, 9, 9, 1, 2, 2, 1
sent_8, 2, 5, 8, 2, 2, 1, 1, 2
sent_9, 2, 8, 14, 3, 2, 0, 4, 0
sent_10, 0, 4, 11, 1, 3, 0, 5, 0
sent_11, 3, 1, 6, 3, 1, 1, 4, 0
sent_12, 0, 2, 9, 3, 4, 1, 4, 1
sent_13, 3, 1, 13, 4, 2, 0, 5, 0
sent_14, 5, 0, 7, 1, 1, 0, 5, 1
sent_15, 1, 2, 10, 3, 4, 1, 4, 1
sent_16, 2, 1, 12, 2, 3, 0, 6, 0
sent_17, 0, 1, 12, 5, 1, 1, 5, 1
sent_18, 0, 2, 9, 1, 0, 0, 1, 1
sent_19, 0, 1, 7, 3, 3, 2, 1, 0
sent_20, 5, 2, 17, 5, 4, 0, 9, 1
sent_21, 3, 1, 7, 2, 1, 1, 4, 0
