sent1, 10, 1, 1, 22, 37
sent2, 19, 2, 2, 22, 37
sent3, 24, 3, 3, 22, 37
sent4, 10, 3, 4, 22, 37
sent5, 26, 4, 5, 22, 37
sent6, 7, 5, 6, 22, 37
sent7, 4, 5, 7, 22, 37
sent8, 6, 6, 8, 22, 37
sent9, 6, 6, 9, 22, 37
sent10, 5, 6, 10, 22, 37
sent11, 25, 7, 11, 22, 37
sent12, 28, 8, 12, 22, 37
sent13, 26, 9, 13, 22, 37
sent14, 8, 9, 14, 22, 37
sent15, 29, 10, 15, 22, 37
sent16, 15, 11, 16, 22, 37
sent17, 13, 12, 17, 22, 37
sent18, 11, 12, 18, 22, 37
sent19, 7, 12, 19, 22, 37
sent20, 9, 13, 20, 22, 37
sent21, 20, 13, 21, 22, 37
sent22, 15, 14, 22, 22, 37
sent23, 28, 15, 23, 22, 37
sent24, 24, 15, 24, 22, 37
sent25, 14, 16, 25, 22, 37
sent26, 26, 16, 26, 22, 37
sent27, 8, 17, 27, 22, 37
sent28, 6, 17, 28, 22, 37
sent29, 9, 17, 29, 22, 37
sent30, 9, 18, 30, 22, 37
sent31, 3, 19, 31, 22, 37
sent32, 14, 19, 32, 22, 37
sent33, 25, 20, 33, 22, 37
sent34, 28, 21, 34, 22, 37
sent35, 6, 21, 35, 22, 37
sent36, 11, 22, 36, 22, 37
sent37, 13, 22, 37, 22, 37
