sent1, 5, 1, 1, 21, 46
sent2, 26, 2, 2, 21, 46
sent3, 20, 2, 3, 21, 46
sent4, 43, 3, 4, 21, 46
sent5, 26, 3, 5, 21, 46
sent6, 13, 3, 6, 21, 46
sent7, 19, 4, 7, 21, 46
sent8, 19, 4, 8, 21, 46
sent9, 32, 4, 9, 21, 46
sent10, 30, 5, 10, 21, 46
sent11, 18, 5, 11, 21, 46
sent12, 19, 6, 12, 21, 46
sent13, 18, 6, 13, 21, 46
sent14, 24, 7, 14, 21, 46
sent15, 32, 7, 15, 21, 46
sent16, 24, 7, 16, 21, 46
sent17, 29, 8, 17, 21, 46
sent18, 17, 8, 18, 21, 46
sent19, 31, 9, 19, 21, 46
sent20, 17, 9, 20, 21, 46
sent21, 35, 10, 21, 21, 46
sent22, 24, 10, 22, 21, 46
sent23, 33, 11, 23, 21, 46
sent24, 24, 12, 24, 21, 46
sent25, 27, 12, 25, 21, 46
sent26, 8, 12, 26, 21, 46
sent27, 23, 13, 27, 21, 46
sent28, 13, 13, 28, 21, 46
sent29, 30, 13, 29, 21, 46
sent30, 51, 14, 30, 21, 46
sent31, 18, 14, 31, 21, 46
sent32, 32, 15, 32, 21, 46
sent33, 28, 15, 33, 21, 46
sent34, 16, 15, 34, 21, 46
sent35, 35, 16, 35, 21, 46
sent36, 16, 16, 36, 21, 46
sent37, 35, 17, 37, 21, 46
sent38, 18, 17, 38, 21, 46
sent39, 23, 18, 39, 21, 46
sent40, 16, 18, 40, 21, 46
sent41, 25, 19, 41, 21, 46
sent42, 15, 19, 42, 21, 46
sent43, 25, 20, 43, 21, 46
sent44, 15, 20, 44, 21, 46
sent45, 26, 21, 45, 21, 46
sent46, 15, 21, 46, 21, 46
