sent1, 13, 1, 1, 20, 45
sent2, 34, 2, 2, 20, 45
sent3, 20, 2, 3, 20, 45
sent4, 36, 3, 4, 20, 45
sent5, 22, 3, 5, 20, 45
sent6, 17, 4, 6, 20, 45
sent7, 20, 4, 7, 20, 45
sent8, 34, 5, 8, 20, 45
sent9, 17, 5, 9, 20, 45
sent10, 21, 5, 10, 20, 45
sent11, 36, 6, 11, 20, 45
sent12, 13, 6, 12, 20, 45
sent13, 43, 7, 13, 20, 45
sent14, 34, 7, 14, 20, 45
sent15, 19, 8, 15, 20, 45
sent16, 10, 8, 16, 20, 45
sent17, 25, 9, 17, 20, 45
sent18, 15, 9, 18, 20, 45
sent19, 25, 9, 19, 20, 45
sent20, 45, 10, 20, 20, 45
sent21, 20, 10, 21, 20, 45
sent22, 37, 10, 22, 20, 45
sent23, 23, 11, 23, 20, 45
sent24, 28, 11, 24, 20, 45
sent25, 8, 11, 25, 20, 45
sent26, 35, 12, 26, 20, 45
sent27, 9, 12, 27, 20, 45
sent28, 28, 13, 28, 20, 45
sent29, 13, 13, 29, 20, 45
sent30, 29, 13, 30, 20, 45
sent31, 32, 14, 31, 20, 45
sent32, 28, 14, 32, 20, 45
sent33, 16, 14, 33, 20, 45
sent34, 34, 15, 34, 20, 45
sent35, 16, 15, 35, 20, 45
sent36, 30, 16, 36, 20, 45
sent37, 18, 16, 37, 20, 45
sent38, 23, 17, 38, 20, 45
sent39, 16, 17, 39, 20, 45
sent40, 25, 18, 40, 20, 45
sent41, 15, 18, 41, 20, 45
sent42, 24, 19, 42, 20, 45
sent43, 15, 19, 43, 20, 45
sent44, 25, 20, 44, 20, 45
sent45, 15, 20, 45, 20, 45
