sent1, 11, 1, 1, 10, 20
sent2, 9, 2, 2, 10, 20
sent3, 26, 3, 3, 10, 20
sent4, 23, 3, 4, 10, 20
sent5, 21, 4, 5, 10, 20
sent6, 16, 4, 6, 10, 20
sent7, 24, 5, 7, 10, 20
sent8, 42, 5, 8, 10, 20
sent9, 20, 6, 9, 10, 20
sent10, 24, 7, 10, 10, 20
sent11, 29, 7, 11, 10, 20
sent12, 21, 7, 12, 10, 20
sent13, 13, 8, 13, 10, 20
sent14, 20, 9, 14, 10, 20
sent15, 33, 9, 15, 10, 20
sent16, 27, 9, 16, 10, 20
sent17, 20, 9, 17, 10, 20
sent18, 27, 10, 18, 10, 20
sent19, 26, 10, 19, 10, 20
sent20, 12, 10, 20, 10, 20
