sent1, 12, 1, 1, 12, 20
sent2, 34, 2, 2, 12, 20
sent3, 19, 3, 3, 12, 20
sent4, 51, 4, 4, 12, 20
sent5, 17, 5, 5, 12, 20
sent6, 33, 5, 6, 12, 20
sent7, 7, 6, 7, 12, 20
sent8, 5, 6, 8, 12, 20
sent9, 18, 7, 9, 12, 20
sent10, 25, 7, 10, 12, 20
sent11, 66, 8, 11, 12, 20
sent12, 19, 8, 12, 12, 20
sent13, 39, 9, 13, 12, 20
sent14, 25, 9, 14, 12, 20
sent15, 37, 10, 15, 12, 20
sent16, 11, 10, 16, 12, 20
sent17, 28, 10, 17, 12, 20
sent18, 20, 11, 18, 12, 20
sent19, 17, 11, 19, 12, 20
sent20, 30, 12, 20, 12, 20
