sent1, 6, 1, 1, 26, 33
sent2, 12, 2, 2, 26, 33
sent3, 41, 3, 3, 26, 33
sent4, 25, 4, 4, 26, 33
sent5, 20, 4, 5, 26, 33
sent6, 44, 5, 6, 26, 33
sent7, 36, 6, 7, 26, 33
sent8, 25, 7, 8, 26, 33
sent9, 8, 7, 9, 26, 33
sent10, 51, 8, 10, 26, 33
sent11, 13, 9, 11, 26, 33
sent12, 42, 9, 12, 26, 33
sent13, 17, 10, 13, 26, 33
sent14, 50, 11, 14, 26, 33
sent15, 46, 12, 15, 26, 33
sent16, 34, 13, 16, 26, 33
sent17, 13, 13, 17, 26, 33
sent18, 16, 14, 18, 26, 33
sent19, 31, 15, 19, 26, 33
sent20, 19, 16, 20, 26, 33
sent21, 28, 17, 21, 26, 33
sent22, 26, 18, 22, 26, 33
sent23, 7, 19, 23, 26, 33
sent24, 30, 20, 24, 26, 33
sent25, 27, 21, 25, 26, 33
sent26, 26, 22, 26, 26, 33
sent27, 29, 23, 27, 26, 33
sent28, 28, 24, 28, 26, 33
sent29, 28, 25, 29, 26, 33
sent30, 11, 25, 30, 26, 33
sent31, 26, 26, 31, 26, 33
sent32, 11, 26, 32, 26, 33
sent33, 10, 26, 33, 26, 33
