sent1, 10, 1, 1, 19, 27
sent2, 27, 2, 2, 19, 27
sent3, 48, 3, 3, 19, 27
sent4, 36, 4, 4, 19, 27
sent5, 37, 5, 5, 19, 27
sent6, 53, 5, 6, 19, 27
sent7, 25, 6, 7, 19, 27
sent8, 23, 7, 8, 19, 27
sent9, 3, 7, 9, 19, 27
sent10, 34, 8, 10, 19, 27
sent11, 47, 9, 11, 19, 27
sent12, 35, 10, 12, 19, 27
sent13, 21, 10, 13, 19, 27
sent14, 23, 11, 14, 19, 27
sent15, 31, 11, 15, 19, 27
sent16, 21, 12, 16, 19, 27
sent17, 32, 13, 17, 19, 27
sent18, 32, 13, 18, 19, 27
sent19, 29, 14, 19, 19, 27
sent20, 37, 14, 20, 19, 27
sent21, 26, 15, 21, 19, 27
sent22, 3, 15, 22, 19, 27
sent23, 30, 16, 23, 19, 27
sent24, 8, 17, 24, 19, 27
sent25, 40, 18, 25, 19, 27
sent26, 27, 18, 26, 19, 27
sent27, 15, 19, 27, 19, 27
